,f,p,t
9374,T0072180100.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0072180100.V50.jpeg,9
9375,T0013068500.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0013068500.V50.jpeg,9
9376,T0105816300.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0105816300.V50.jpeg,9
9377,T0111702107.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0111702107.V50.jpeg,9
9378,T0104654500.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0104654500.V50.jpeg,9
9379,T0088723000.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0088723000.V50.jpeg,9
9380,T0115885000.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0115885000.V50.jpeg,9
9381,T0145945903.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0145945903.V50.jpeg,9
9382,T0130894108.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0130894108.V50.jpeg,9
9383,T0055657700.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0055657700.V50.jpeg,9
9384,T0104073500.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0104073500.V50.jpeg,9
9385,T0149349700.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0149349700.V50.jpeg,9
9386,179998000.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/179998000.V50.jpeg,9
9387,T0071707715.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0071707715.V50.jpeg,9
9388,T0081003500.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0081003500.V50.jpeg,9
9389,T0126143700.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0126143700.V50.jpeg,9
9390,T0067399206.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0067399206.V50.jpeg,9
9391,142886000.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/142886000.V50.jpeg,9
9392,T0125254100.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0125254100.V50.jpeg,9
9393,0115059900.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/0115059900.V50.jpeg,9
9394,T00150170500.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T00150170500.V50.jpeg,9
9395,T0133172304.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0133172304.V50.jpeg,9
9396,163807500.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/163807500.V50.jpeg,9
9397,147653400.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/147653400.V50.jpeg,9
9398,T0077089500.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0077089500.V50.jpeg,9
9399,154431615.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/154431615.V50.jpeg,9
9400,T0104323401.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0104323401.V50.jpeg,9
9401,T0140857008.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0140857008.V50.jpeg,9
9402,T0064000109.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0064000109.V50.jpeg,9
9403,T0068506000.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0068506000.V50.jpeg,9
9404,T0102957022.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0102957022.V50.jpeg,9
9405,TOO48100505.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/TOO48100505.V50.jpeg,9
9406,T0132541000.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0132541000.V50.jpeg,9
9407,T0119884700.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0119884700.V50.jpeg,9
9408,126827321.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/126827321.V50.jpeg,9
9409,T0132706400.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0132706400.V50.jpeg,9
9410,141564207.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/141564207.V50.jpeg,9
9411,T0103334900.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0103334900.V50.jpeg,9
9412,112600200.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/112600200.V50.jpeg,9
9413,112748600.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/112748600.V50.jpeg,9
9414,T0136699404.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0136699404.V50.jpeg,9
9415,123134800.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/123134800.V50.jpeg,9
9416,T0100968400.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0100968400.V50.jpeg,9
9417,T00133797500.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T00133797500.V50.jpeg,9
9418,T0143724700.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0143724700.V50.jpeg,9
9419,T0120496600.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0120496600.V50.jpeg,9
9420,156122900.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/156122900.V50.jpeg,9
9421,TO145654300.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/TO145654300.V50.jpeg,9
9422,T0136362117.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0136362117.V50.jpeg,9
9423,TO1-11323613.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/TO1-11323613.V50.jpeg,9
9424,T0104291305.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0104291305.V50.jpeg,9
9425,T0049407400.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0049407400.V50.jpeg,9
9426,TOO38843306.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/TOO38843306.V50.jpeg,9
9427,T0147728900.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0147728900.V50.jpeg,9
9428,T0110804502.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0110804502.V50.jpeg,9
9429,T0140857000.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0140857000.V50.jpeg,9
9430,157495601.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/157495601.V50.jpeg,9
9431,T0116911209.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0116911209.V50.jpeg,9
9432,T0111318202.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0111318202.V50.jpeg,9
9433,011026108.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/011026108.V50.jpeg,9
9434,T0062603801.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0062603801.V50.jpeg,9
9435,T0122854111.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0122854111.V50.jpeg,9
9436,T0075975000.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0075975000.V50.jpeg,9
9437,T0115455800.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0115455800.V50.jpeg,9
9438,TO106817512.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/TO106817512.V50.jpeg,9
9439,T0118870200.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0118870200.V50.jpeg,9
9440,T0111318200.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0111318200.V50.jpeg,9
9441,153851900.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/153851900.V50.jpeg,9
9442,T0053120400.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0053120400.V50.jpeg,9
9443,T0120733600.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0120733600.V50.jpeg,9
9444,T0132639600.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0132639600.V50.jpeg,9
9445,T0135424605.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0135424605.V50.jpeg,9
9446,154074000.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/154074000.V50.jpeg,9
9447,T0069137904.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0069137904.V50.jpeg,9
9448,T0067399200.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0067399200.V50.jpeg,9
9449,TOO118431600.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/TOO118431600.V50.jpeg,9
9450,T0142412007.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0142412007.V50.jpeg,9
9451,T0126882804.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0126882804.V50.jpeg,9
9452,T0105477100.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0105477100.V50.jpeg,9
9453,T0071676907.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0071676907.V50.jpeg,9
9454,T0125175401.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0125175401.V50.jpeg,9
9455,T0124980400.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0124980400.V50.jpeg,9
9456,T0103758306.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0103758306.V50.jpeg,9
9457,T0134025600.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0134025600.V50.jpeg,9
9458,T0095678200.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0095678200.V50.jpeg,9
9459,T0135327208.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0135327208.V50.jpeg,9
9460,T0115534300.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0115534300.V50.jpeg,9
9461,117458600.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/117458600.V50.jpeg,9
9462,125141700.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/125141700.V50.jpeg,9
9463,T0137477707.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0137477707.V50.jpeg,9
9464,T0122827810.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0122827810.V50.jpeg,9
9465,T0130871100.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0130871100.V50.jpeg,9
9466,TOO38843300.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/TOO38843300.V50.jpeg,9
9467,T0050535900.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0050535900.V50.jpeg,9
9468,T0098759500.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0098759500.V50.jpeg,9
9469,T0128496800.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0128496800.V50.jpeg,9
9470,0054904003.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/0054904003.V50.jpeg,9
9471,T0149939000.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0149939000.V50.jpeg,9
9472,T0102986314.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0102986314.V50.jpeg,9
9473,T00142647400.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T00142647400.V50.jpeg,9
9474,153065900.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/153065900.V50.jpeg,9
9475,T0110977300.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0110977300.V50.jpeg,9
9476,T0068870801.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0068870801.V50.jpeg,9
9477,T0136810408.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0136810408.V50.jpeg,9
9478,T0115042716.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0115042716.V50.jpeg,9
9479,T0133676713.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0133676713.V50.jpeg,9
9480,T0127118812.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0127118812.V50.jpeg,9
9481,T0062603802.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0062603802.V50.jpeg,9
9482,T0147695506.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0147695506.V50.jpeg,9
9483,T0081509200.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0081509200.V50.jpeg,9
9484,T0126409607.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0126409607.V50.jpeg,9
9485,T0077564400.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0077564400.V50.jpeg,9
9486,T0135614000.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0135614000.V50.jpeg,9
9487,T0144140004.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0144140004.V50.jpeg,9
9488,T0074487800.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0074487800.V50.jpeg,9
9489,T0118869201.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0118869201.V50.jpeg,9
9490,T0056457301.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0056457301.V50.jpeg,9
9491,71809900.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/71809900.V50.jpeg,9
9492,T0080062200.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0080062200.V50.jpeg,9
9493,T0106709400.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0106709400.V50.jpeg,9
9494,0116142700.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/0116142700.V50.jpeg,9
9495,T0076033800.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0076033800.V50.jpeg,9
9496,T0130867312.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0130867312.V50.jpeg,9
9497,T0130788400.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0130788400.V50.jpeg,9
9498,143847400.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/143847400.V50.jpeg,9
9499,T0136852100.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0136852100.V50.jpeg,9
9500,T0117663618.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0117663618.V50.jpeg,9
9501,T0152233400.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0152233400.V50.jpeg,9
9502,T00158801400.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T00158801400.V50.jpeg,9
9503,T0123203700.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0123203700.V50.jpeg,9
9504,T0118757000.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0118757000.V50.jpeg,9
9505,T0132274800.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0132274800.V50.jpeg,9
9506,T0079293900.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0079293900.V50.jpeg,9
9507,T0122007503.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0122007503.V50.jpeg,9
9508,147990204.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/147990204.V50.jpeg,9
9509,T0147796500.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0147796500.V50.jpeg,9
9510,T0110925200.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0110925200.V50.jpeg,9
9511,73578505.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/73578505.V50.jpeg,9
9512,119924600.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/119924600.V50.jpeg,9
9513,T0045956309.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0045956309.V50.jpeg,9
9514,T0134058600.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0134058600.V50.jpeg,9
9515,T0142214105.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0142214105.V50.jpeg,9
9516,T0120220800.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0120220800.V50.jpeg,9
9517,T0096069600.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0096069600.V50.jpeg,9
9518,T0094067300.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0094067300.V50.jpeg,9
9519,T0114395600.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0114395600.V50.jpeg,9
9520,T0105142600.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0105142600.V50.jpeg,9
9521,00114020100.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/00114020100.V50.jpeg,9
9522,115704700.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/115704700.V50.jpeg,9
9523,T0081533103.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0081533103.V50.jpeg,9
9524,T0109054900.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0109054900.V50.jpeg,9
9525,T0135131800.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0135131800.V50.jpeg,9
9526,T0120347805.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0120347805.V50.jpeg,9
9527,T0116133110.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0116133110.V50.jpeg,9
9528,T0102622111.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0102622111.V50.jpeg,9
9529,T0106372400.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0106372400.V50.jpeg,9
9530,0115059904.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/0115059904.V50.jpeg,9
9531,T0093488313.V50.jpeg,/Users/jcnelson/Documents/JNDocs/Code/ortho-auto-image/image-type-classifier/data/9/T0093488313.V50.jpeg,9
